Date,"Depth (m)","Temperature (C)"
"2015/12/27 00:00",-6,21.75
"2015/12/27 00:00",-6.24,21.75
"2015/12/27 00:00",-6.48,21.75
"2015/12/27 00:00",-6.72,21.75
"2015/12/27 00:00",-6.96,21.75
"2015/12/27 00:00",-7.2,21.75
"2015/12/27 00:00",-7.44,21.75
"2015/12/27 00:00",-7.68,21.75
"2015/12/27 00:00",-7.92,21.75
"2015/12/27 00:00",-8.16,21.75
"2015/12/27 00:00",-8.4,21.75
"2015/12/27 00:00",-8.64,21.75
"2015/12/27 00:00",-8.88,21.75
"2015/12/27 00:00",-9.12,21.75
"2015/12/27 00:00",-9.36,21.75
"2015/12/27 00:00",-9.6,21.75
"2015/12/27 00:00",-9.84,21.75
"2015/12/27 00:00",-10.08,21.75
"2015/12/27 00:00",-10.32,21.75
"2015/12/27 00:00",-10.56,21.75
"2015/12/27 00:00",-10.8,21.75
"2015/12/27 00:00",-11.04,21.75
"2015/12/27 00:00",-11.28,21.75
"2015/12/27 00:00",-11.52,21.75
"2015/12/27 00:00",-11.76,21.75
"2015/12/27 00:00",-12,21.75
"2015/12/27 12:00",-0,21.8
"2015/12/27 12:00",-0.24,21.8
"2015/12/27 12:00",-0.48,21.8
"2015/12/27 12:00",-0.72,21.8
"2015/12/27 12:00",-0.96,21.8
"2015/12/27 12:00",-1.2,21.8
"2015/12/27 12:00",-1.44,21.8
"2015/12/27 12:00",-1.68,21.8
"2015/12/27 12:00",-1.92,21.8
"2015/12/27 12:00",-2.16,21.8
"2015/12/27 12:00",-2.4,21.8
"2015/12/27 12:00",-2.64,21.8
"2015/12/27 12:00",-2.88,21.8
"2015/12/27 12:00",-3.12,21.8
"2015/12/27 12:00",-3.36,21.8
"2015/12/27 12:00",-3.6,21.8
"2015/12/27 12:00",-3.84,21.8
"2015/12/27 12:00",-4.08,21.8
"2015/12/27 12:00",-4.32,21.8
"2015/12/27 12:00",-4.56,21.8
"2015/12/27 12:00",-4.8,21.8
"2015/12/27 12:00",-5.04,21.8
"2015/12/27 12:00",-5.28,21.8
"2015/12/27 12:00",-5.52,21.8
"2015/12/27 12:00",-5.76,21.8
"2015/12/27 12:00",-6,21.8
"2015/12/27 12:00",-6.24,21.8
"2015/12/27 12:00",-6.48,21.8
"2015/12/27 12:00",-6.72,21.8
"2015/12/27 12:00",-6.96,21.8
"2015/12/27 12:00",-7.2,21.8
"2015/12/27 12:00",-7.44,21.8
"2015/12/27 12:00",-7.68,21.8
"2015/12/27 12:00",-7.92,21.8
"2015/12/27 12:00",-8.16,21.8
"2015/12/27 12:00",-8.4,21.8
"2015/12/27 12:00",-8.64,21.8
"2015/12/27 12:00",-8.88,21.8
"2015/12/27 12:00",-9.12,21.8
"2015/12/27 12:00",-9.36,21.8
"2015/12/27 12:00",-9.6,21.8
"2015/12/27 12:00",-9.84,21.8
"2015/12/27 12:00",-10.08,21.8
"2015/12/27 12:00",-10.32,21.8
"2015/12/27 12:00",-10.56,21.8
"2015/12/27 12:00",-10.8,21.8
"2015/12/27 12:00",-11.04,21.8
"2015/12/27 12:00",-11.28,21.8
"2015/12/27 12:00",-11.52,21.8
"2015/12/27 12:00",-11.76,21.8
"2015/12/27 12:00",-12,21.6
"2015/12/28 00:00",-0,21.71
"2015/12/28 00:00",-0.24,21.71
"2015/12/28 00:00",-0.48,21.71
"2015/12/28 00:00",-0.72,21.71
"2015/12/28 00:00",-0.96,21.71
"2015/12/28 00:00",-1.2,21.71
"2015/12/28 00:00",-1.44,21.71
"2015/12/28 00:00",-1.68,21.71
"2015/12/28 00:00",-1.92,21.71
"2015/12/28 00:00",-2.16,21.71
"2015/12/28 00:00",-2.4,21.71
"2015/12/28 00:00",-2.64,21.71
"2015/12/28 00:00",-2.88,21.71
"2015/12/28 00:00",-3.12,21.71
"2015/12/28 00:00",-3.36,21.71
"2015/12/28 00:00",-3.6,21.71
"2015/12/28 00:00",-3.84,21.71
"2015/12/28 00:00",-4.08,21.71
"2015/12/28 00:00",-4.32,21.71
"2015/12/28 00:00",-4.56,21.71
"2015/12/28 00:00",-4.8,21.71
"2015/12/28 00:00",-5.04,21.71
"2015/12/28 00:00",-5.28,21.71
"2015/12/28 00:00",-5.52,21.71
"2015/12/28 00:00",-5.76,21.71
"2015/12/28 00:00",-6,21.71
"2015/12/28 00:00",-6.24,21.71
"2015/12/28 00:00",-6.48,21.71
"2015/12/28 00:00",-6.72,21.71
"2015/12/28 00:00",-6.96,21.71
"2015/12/28 00:00",-7.2,21.71
"2015/12/28 00:00",-7.44,21.71
"2015/12/28 00:00",-7.68,21.71
"2015/12/28 00:00",-7.92,21.71
"2015/12/28 00:00",-8.16,21.71
"2015/12/28 00:00",-8.4,21.71
"2015/12/28 00:00",-8.64,21.71
"2015/12/28 00:00",-8.88,21.71
"2015/12/28 00:00",-9.12,21.71
"2015/12/28 00:00",-9.36,21.71
"2015/12/28 00:00",-9.6,21.71
"2015/12/28 00:00",-9.84,21.71
"2015/12/28 00:00",-10.08,21.71
"2015/12/28 00:00",-10.32,21.71
"2015/12/28 00:00",-10.56,21.71
"2015/12/28 00:00",-10.8,21.71
"2015/12/28 00:00",-11.04,21.71
"2015/12/28 00:00",-11.28,21.71
"2015/12/28 00:00",-11.52,21.71
"2015/12/28 00:00",-11.76,21.71
"2015/12/28 00:00",-12,21.71
"2015/12/28 12:00",-0,21.77
"2015/12/28 12:00",-0.24,21.77
"2015/12/28 12:00",-0.48,21.77
"2015/12/28 12:00",-0.72,21.77
"2015/12/28 12:00",-0.96,21.77
"2015/12/28 12:00",-1.2,21.77
"2015/12/28 12:00",-1.44,21.77
"2015/12/28 12:00",-1.68,21.77
"2015/12/28 12:00",-1.92,21.77
"2015/12/28 12:00",-2.16,21.77
"2015/12/28 12:00",-2.4,21.77
"2015/12/28 12:00",-2.64,21.77
"2015/12/28 12:00",-2.88,21.77
"2015/12/28 12:00",-3.12,21.77
"2015/12/28 12:00",-3.36,21.77
"2015/12/28 12:00",-3.6,21.77
"2015/12/28 12:00",-3.84,21.77
"2015/12/28 12:00",-4.08,21.77
"2015/12/28 12:00",-4.32,21.77
"2015/12/28 12:00",-4.56,21.77
"2015/12/28 12:00",-4.8,21.77
"2015/12/28 12:00",-5.04,21.77
"2015/12/28 12:00",-5.28,21.77
"2015/12/28 12:00",-5.52,21.77
"2015/12/28 12:00",-5.76,21.77
"2015/12/28 12:00",-6,21.77
"2015/12/28 12:00",-6.24,21.77
"2015/12/28 12:00",-6.48,21.77
"2015/12/28 12:00",-6.72,21.77
"2015/12/28 12:00",-6.96,21.77
"2015/12/28 12:00",-7.2,21.77
"2015/12/28 12:00",-7.44,21.77
"2015/12/28 12:00",-7.68,21.77
"2015/12/28 12:00",-7.92,21.77
"2015/12/28 12:00",-8.16,21.77
"2015/12/28 12:00",-8.4,21.77
"2015/12/28 12:00",-8.64,21.77
"2015/12/28 12:00",-8.88,21.77
"2015/12/28 12:00",-9.12,21.77
"2015/12/28 12:00",-9.36,21.77
"2015/12/28 12:00",-9.6,21.77
"2015/12/28 12:00",-9.84,21.77
"2015/12/28 12:00",-10.08,21.77
"2015/12/28 12:00",-10.32,21.77
"2015/12/28 12:00",-10.56,21.77
"2015/12/28 12:00",-10.8,21.77
"2015/12/28 12:00",-11.04,21.77
"2015/12/28 12:00",-11.28,21.77
"2015/12/28 12:00",-11.52,21.77
"2015/12/28 12:00",-11.76,21.77
"2015/12/28 12:00",-12,21.56
"2015/12/29 00:00",-0,21.65
"2015/12/29 00:00",-0.24,21.65
"2015/12/29 00:00",-0.48,21.65
"2015/12/29 00:00",-0.72,21.65
"2015/12/29 00:00",-0.96,21.65
"2015/12/29 00:00",-1.2,21.65
"2015/12/29 00:00",-1.44,21.65
"2015/12/29 00:00",-1.68,21.65
"2015/12/29 00:00",-1.92,21.65
"2015/12/29 00:00",-2.16,21.65
"2015/12/29 00:00",-2.4,21.65
"2015/12/29 00:00",-2.64,21.65
"2015/12/29 00:00",-2.88,21.65
"2015/12/29 00:00",-3.12,21.65
"2015/12/29 00:00",-3.36,21.65
"2015/12/29 00:00",-3.6,21.65
"2015/12/29 00:00",-3.84,21.65
"2015/12/29 00:00",-4.08,21.65
"2015/12/29 00:00",-4.32,21.65
"2015/12/29 00:00",-4.56,21.65
"2015/12/29 00:00",-4.8,21.65
"2015/12/29 00:00",-5.04,21.65
"2015/12/29 00:00",-5.28,21.65
"2015/12/29 00:00",-5.52,21.65
"2015/12/29 00:00",-5.76,21.65
"2015/12/29 00:00",-6,21.65
"2015/12/29 00:00",-6.24,21.65
"2015/12/29 00:00",-6.48,21.65
"2015/12/29 00:00",-6.72,21.65
"2015/12/29 00:00",-6.96,21.65
"2015/12/29 00:00",-7.2,21.65
"2015/12/29 00:00",-7.44,21.65
"2015/12/29 00:00",-7.68,21.65
"2015/12/29 00:00",-7.92,21.65
"2015/12/29 00:00",-8.16,21.65
"2015/12/29 00:00",-8.4,21.65
"2015/12/29 00:00",-8.64,21.65
"2015/12/29 00:00",-8.88,21.65
"2015/12/29 00:00",-9.12,21.65
"2015/12/29 00:00",-9.36,21.65
"2015/12/29 00:00",-9.6,21.65
"2015/12/29 00:00",-9.84,21.65
"2015/12/29 00:00",-10.08,21.65
"2015/12/29 00:00",-10.32,21.65
"2015/12/29 00:00",-10.56,21.65
"2015/12/29 00:00",-10.8,21.65
"2015/12/29 00:00",-11.04,21.65
"2015/12/29 00:00",-11.28,21.65
"2015/12/29 00:00",-11.52,21.65
"2015/12/29 00:00",-11.76,21.65
"2015/12/29 00:00",-12,21.65
"2015/12/29 12:00",-0,21.7
"2015/12/29 12:00",-0.24,21.7
"2015/12/29 12:00",-0.48,21.7
"2015/12/29 12:00",-0.72,21.7
"2015/12/29 12:00",-0.96,21.7
"2015/12/29 12:00",-1.2,21.7
"2015/12/29 12:00",-1.44,21.7
"2015/12/29 12:00",-1.68,21.7
"2015/12/29 12:00",-1.92,21.7
"2015/12/29 12:00",-2.16,21.7
"2015/12/29 12:00",-2.4,21.7
"2015/12/29 12:00",-2.64,21.7
"2015/12/29 12:00",-2.88,21.7
"2015/12/29 12:00",-3.12,21.7
"2015/12/29 12:00",-3.36,21.7
"2015/12/29 12:00",-3.6,21.7
"2015/12/29 12:00",-3.84,21.7
"2015/12/29 12:00",-4.08,21.7
"2015/12/29 12:00",-4.32,21.7
"2015/12/29 12:00",-4.56,21.7
"2015/12/29 12:00",-4.8,21.7
"2015/12/29 12:00",-5.04,21.7
"2015/12/29 12:00",-5.28,21.7
"2015/12/29 12:00",-5.52,21.7
"2015/12/29 12:00",-5.76,21.7
"2015/12/29 12:00",-6,21.7
"2015/12/29 12:00",-6.24,21.7
"2015/12/29 12:00",-6.48,21.7
"2015/12/29 12:00",-6.72,21.7
"2015/12/29 12:00",-6.96,21.7
"2015/12/29 12:00",-7.2,21.7
"2015/12/29 12:00",-7.44,21.7
"2015/12/29 12:00",-7.68,21.7
"2015/12/29 12:00",-7.92,21.7
"2015/12/29 12:00",-8.16,21.7
"2015/12/29 12:00",-8.4,21.7
"2015/12/29 12:00",-8.64,21.7
"2015/12/29 12:00",-8.88,21.7
"2015/12/29 12:00",-9.12,21.7
"2015/12/29 12:00",-9.36,21.7
"2015/12/29 12:00",-9.6,21.7
"2015/12/29 12:00",-9.84,21.7
"2015/12/29 12:00",-10.08,21.7
"2015/12/29 12:00",-10.32,21.7
"2015/12/29 12:00",-10.56,21.7
"2015/12/29 12:00",-10.8,21.7
"2015/12/29 12:00",-11.04,21.7
"2015/12/29 12:00",-11.28,21.7
"2015/12/29 12:00",-11.52,21.7
"2015/12/29 12:00",-11.76,21.7
"2015/12/29 12:00",-12,21.5
"2015/12/30 00:00",-0,21.57
"2015/12/30 00:00",-0.24,21.57
"2015/12/30 00:00",-0.48,21.57
"2015/12/30 00:00",-0.72,21.57
"2015/12/30 00:00",-0.96,21.57
"2015/12/30 00:00",-1.2,21.57
"2015/12/30 00:00",-1.44,21.57
"2015/12/30 00:00",-1.68,21.57
"2015/12/30 00:00",-1.92,21.57
"2015/12/30 00:00",-2.16,21.57
"2015/12/30 00:00",-2.4,21.57
"2015/12/30 00:00",-2.64,21.57
"2015/12/30 00:00",-2.88,21.57
"2015/12/30 00:00",-3.12,21.57
"2015/12/30 00:00",-3.36,21.57
"2015/12/30 00:00",-3.6,21.57
"2015/12/30 00:00",-3.84,21.57
"2015/12/30 00:00",-4.08,21.57
"2015/12/30 00:00",-4.32,21.57
"2015/12/30 00:00",-4.56,21.57
"2015/12/30 00:00",-4.8,21.57
"2015/12/30 00:00",-5.04,21.57
"2015/12/30 00:00",-5.28,21.57
"2015/12/30 00:00",-5.52,21.57
"2015/12/30 00:00",-5.76,21.57
"2015/12/30 00:00",-6,21.57
"2015/12/30 00:00",-6.24,21.57
"2015/12/30 00:00",-6.48,21.57
"2015/12/30 00:00",-6.72,21.57
"2015/12/30 00:00",-6.96,21.57
"2015/12/30 00:00",-7.2,21.57
"2015/12/30 00:00",-7.44,21.57
"2015/12/30 00:00",-7.68,21.57
"2015/12/30 00:00",-7.92,21.57
"2015/12/30 00:00",-8.16,21.57
"2015/12/30 00:00",-8.4,21.57
"2015/12/30 00:00",-8.64,21.57
"2015/12/30 00:00",-8.88,21.57
"2015/12/30 00:00",-9.12,21.57
"2015/12/30 00:00",-9.36,21.57
"2015/12/30 00:00",-9.6,21.57
"2015/12/30 00:00",-9.84,21.57
"2015/12/30 00:00",-10.08,21.57
"2015/12/30 00:00",-10.32,21.57
"2015/12/30 00:00",-10.56,21.57
"2015/12/30 00:00",-10.8,21.57
"2015/12/30 00:00",-11.04,21.57
"2015/12/30 00:00",-11.28,21.57
"2015/12/30 00:00",-11.52,21.57
"2015/12/30 00:00",-11.76,21.57
"2015/12/30 00:00",-12,21.57
"2015/12/30 12:00",-0,21.61
"2015/12/30 12:00",-0.24,21.61
"2015/12/30 12:00",-0.48,21.61
"2015/12/30 12:00",-0.72,21.61
"2015/12/30 12:00",-0.96,21.61
"2015/12/30 12:00",-1.2,21.61
"2015/12/30 12:00",-1.44,21.61
"2015/12/30 12:00",-1.68,21.61
"2015/12/30 12:00",-1.92,21.61
"2015/12/30 12:00",-2.16,21.61
"2015/12/30 12:00",-2.4,21.61
"2015/12/30 12:00",-2.64,21.61
"2015/12/30 12:00",-2.88,21.61
"2015/12/30 12:00",-3.12,21.61
"2015/12/30 12:00",-3.36,21.61
"2015/12/30 12:00",-3.6,21.61
"2015/12/30 12:00",-3.84,21.61
"2015/12/30 12:00",-4.08,21.61
"2015/12/30 12:00",-4.32,21.61
"2015/12/30 12:00",-4.56,21.61
"2015/12/30 12:00",-4.8,21.61
"2015/12/30 12:00",-5.04,21.61
"2015/12/30 12:00",-5.28,21.61
"2015/12/30 12:00",-5.52,21.61
"2015/12/30 12:00",-5.76,21.61
"2015/12/30 12:00",-6,21.61
"2015/12/30 12:00",-6.24,21.61
"2015/12/30 12:00",-6.48,21.61
"2015/12/30 12:00",-6.72,21.61
"2015/12/30 12:00",-6.96,21.61
"2015/12/30 12:00",-7.2,21.61
"2015/12/30 12:00",-7.44,21.61
"2015/12/30 12:00",-7.68,21.61
"2015/12/30 12:00",-7.92,21.61
"2015/12/30 12:00",-8.16,21.61
"2015/12/30 12:00",-8.4,21.61
"2015/12/30 12:00",-8.64,21.61
"2015/12/30 12:00",-8.88,21.61
"2015/12/30 12:00",-9.12,21.61
"2015/12/30 12:00",-9.36,21.61
"2015/12/30 12:00",-9.6,21.61
"2015/12/30 12:00",-9.84,21.61
"2015/12/30 12:00",-10.08,21.61
"2015/12/30 12:00",-10.32,21.61
"2015/12/30 12:00",-10.56,21.61
"2015/12/30 12:00",-10.8,21.61
"2015/12/30 12:00",-11.04,21.61
"2015/12/30 12:00",-11.28,21.61
"2015/12/30 12:00",-11.52,21.61
"2015/12/30 12:00",-11.76,21.61
"2015/12/30 12:00",-12,21.4
"2015/12/31 00:00",-0,21.51
"2015/12/31 00:00",-0.24,21.51
"2015/12/31 00:00",-0.48,21.51
"2015/12/31 00:00",-0.72,21.51
"2015/12/31 00:00",-0.96,21.51
"2015/12/31 00:00",-1.2,21.51
"2015/12/31 00:00",-1.44,21.51
"2015/12/31 00:00",-1.68,21.51
"2015/12/31 00:00",-1.92,21.51
"2015/12/31 00:00",-2.16,21.51
"2015/12/31 00:00",-2.4,21.51
"2015/12/31 00:00",-2.64,21.51
"2015/12/31 00:00",-2.88,21.51
"2015/12/31 00:00",-3.12,21.51
"2015/12/31 00:00",-3.36,21.51
"2015/12/31 00:00",-3.6,21.51
"2015/12/31 00:00",-3.84,21.51
"2015/12/31 00:00",-4.08,21.51
"2015/12/31 00:00",-4.32,21.51
"2015/12/31 00:00",-4.56,21.51
"2015/12/31 00:00",-4.8,21.51
"2015/12/31 00:00",-5.04,21.51
"2015/12/31 00:00",-5.28,21.51
"2015/12/31 00:00",-5.52,21.51
"2015/12/31 00:00",-5.76,21.51
"2015/12/31 00:00",-6,21.51
"2015/12/31 00:00",-6.24,21.51
"2015/12/31 00:00",-6.48,21.51
"2015/12/31 00:00",-6.72,21.51
"2015/12/31 00:00",-6.96,21.51
"2015/12/31 00:00",-7.2,21.51
"2015/12/31 00:00",-7.44,21.51
"2015/12/31 00:00",-7.68,21.51
"2015/12/31 00:00",-7.92,21.51
"2015/12/31 00:00",-8.16,21.51
"2015/12/31 00:00",-8.4,21.51
"2015/12/31 00:00",-8.64,21.51
"2015/12/31 00:00",-8.88,21.51
"2015/12/31 00:00",-9.12,21.51
"2015/12/31 00:00",-9.36,21.51
"2015/12/31 00:00",-9.6,21.51
"2015/12/31 00:00",-9.84,21.51
"2015/12/31 00:00",-10.08,21.51
"2015/12/31 00:00",-10.32,21.51
"2015/12/31 00:00",-10.56,21.51
"2015/12/31 00:00",-10.8,21.51
"2015/12/31 00:00",-11.04,21.51
"2015/12/31 00:00",-11.28,21.51
"2015/12/31 00:00",-11.52,21.51
"2015/12/31 00:00",-11.76,21.51
"2015/12/31 00:00",-12,21.51
"2015/12/31 12:00",-0,21.56
"2015/12/31 12:00",-0.24,21.56
"2015/12/31 12:00",-0.48,21.56
"2015/12/31 12:00",-0.72,21.56
"2015/12/31 12:00",-0.96,21.56
"2015/12/31 12:00",-1.2,21.56
"2015/12/31 12:00",-1.44,21.56
"2015/12/31 12:00",-1.68,21.56
"2015/12/31 12:00",-1.92,21.56
"2015/12/31 12:00",-2.16,21.56
"2015/12/31 12:00",-2.4,21.56
"2015/12/31 12:00",-2.64,21.56
"2015/12/31 12:00",-2.88,21.56
"2015/12/31 12:00",-3.12,21.56
"2015/12/31 12:00",-3.36,21.56
"2015/12/31 12:00",-3.6,21.56
"2015/12/31 12:00",-3.84,21.56
"2015/12/31 12:00",-4.08,21.56
"2015/12/31 12:00",-4.32,21.56
"2015/12/31 12:00",-4.56,21.56
"2015/12/31 12:00",-4.8,21.56
"2015/12/31 12:00",-5.04,21.56
"2015/12/31 12:00",-5.28,21.56
"2015/12/31 12:00",-5.52,21.56
"2015/12/31 12:00",-5.76,21.56
"2015/12/31 12:00",-6,21.56
"2015/12/31 12:00",-6.24,21.56
"2015/12/31 12:00",-6.48,21.56
"2015/12/31 12:00",-6.72,21.56
"2015/12/31 12:00",-6.96,21.56
"2015/12/31 12:00",-7.2,21.56
"2015/12/31 12:00",-7.44,21.56
"2015/12/31 12:00",-7.68,21.56
"2015/12/31 12:00",-7.92,21.56
"2015/12/31 12:00",-8.16,21.56
"2015/12/31 12:00",-8.4,21.56
"2015/12/31 12:00",-8.64,21.56
"2015/12/31 12:00",-8.88,21.56
"2015/12/31 12:00",-9.12,21.56
"2015/12/31 12:00",-9.36,21.56
"2015/12/31 12:00",-9.6,21.56
"2015/12/31 12:00",-9.84,21.56
"2015/12/31 12:00",-10.08,21.56
"2015/12/31 12:00",-10.32,21.56
"2015/12/31 12:00",-10.56,21.56
"2015/12/31 12:00",-10.8,21.56
"2015/12/31 12:00",-11.04,21.56
"2015/12/31 12:00",-11.28,21.56
"2015/12/31 12:00",-11.52,21.56
"2015/12/31 12:00",-11.76,21.56
"2015/12/31 12:00",-12,21.36
"2016/01/01 00:00",-0,21.45
"2016/01/01 00:00",-0.24,21.45
"2016/01/01 00:00",-0.48,21.45
"2016/01/01 00:00",-0.72,21.45
"2016/01/01 00:00",-0.96,21.45
"2016/01/01 00:00",-1.2,21.45
"2016/01/01 00:00",-1.44,21.45
"2016/01/01 00:00",-1.68,21.45
"2016/01/01 00:00",-1.92,21.45
"2016/01/01 00:00",-2.16,21.45
"2016/01/01 00:00",-2.4,21.45
"2016/01/01 00:00",-2.64,21.45
"2016/01/01 00:00",-2.88,21.45
"2016/01/01 00:00",-3.12,21.45
"2016/01/01 00:00",-3.36,21.45
"2016/01/01 00:00",-3.6,21.45
"2016/01/01 00:00",-3.84,21.45
"2016/01/01 00:00",-4.08,21.45
"2016/01/01 00:00",-4.32,21.45
"2016/01/01 00:00",-4.56,21.45
"2016/01/01 00:00",-4.8,21.45
"2016/01/01 00:00",-5.04,21.45
"2016/01/01 00:00",-5.28,21.45
"2016/01/01 00:00",-5.52,21.45
"2016/01/01 00:00",-5.76,21.45
"2016/01/01 00:00",-6,21.45
"2016/01/01 00:00",-6.24,21.45
"2016/01/01 00:00",-6.48,21.45
"2016/01/01 00:00",-6.72,21.45
"2016/01/01 00:00",-6.96,21.45
"2016/01/01 00:00",-7.2,21.45
"2016/01/01 00:00",-7.44,21.45
"2016/01/01 00:00",-7.68,21.45
"2016/01/01 00:00",-7.92,21.45
"2016/01/01 00:00",-8.16,21.45
"2016/01/01 00:00",-8.4,21.45
"2016/01/01 00:00",-8.64,21.45
"2016/01/01 00:00",-8.88,21.45
"2016/01/01 00:00",-9.12,21.45
"2016/01/01 00:00",-9.36,21.45
"2016/01/01 00:00",-9.6,21.45
"2016/01/01 00:00",-9.84,21.45
"2016/01/01 00:00",-10.08,21.45
"2016/01/01 00:00",-10.32,21.45
"2016/01/01 00:00",-10.56,21.45
"2016/01/01 00:00",-10.8,21.45
"2016/01/01 00:00",-11.04,21.45
"2016/01/01 00:00",-11.28,21.45
"2016/01/01 00:00",-11.52,21.45
"2016/01/01 00:00",-11.76,21.45
"2016/01/01 00:00",-12,21.45
"2016/01/01 12:00",-0,21.5
"2016/01/01 12:00",-0.24,21.5
"2016/01/01 12:00",-0.48,21.5
"2016/01/01 12:00",-0.72,21.5
"2016/01/01 12:00",-0.96,21.5
"2016/01/01 12:00",-1.2,21.5
"2016/01/01 12:00",-1.44,21.5
"2016/01/01 12:00",-1.68,21.5
"2016/01/01 12:00",-1.92,21.5
"2016/01/01 12:00",-2.16,21.5
"2016/01/01 12:00",-2.4,21.5
"2016/01/01 12:00",-2.64,21.5
"2016/01/01 12:00",-2.88,21.5
"2016/01/01 12:00",-3.12,21.5
"2016/01/01 12:00",-3.36,21.5
"2016/01/01 12:00",-3.6,21.5
"2016/01/01 12:00",-3.84,21.5
"2016/01/01 12:00",-4.08,21.5
"2016/01/01 12:00",-4.32,21.5
"2016/01/01 12:00",-4.56,21.5
"2016/01/01 12:00",-4.8,21.5
"2016/01/01 12:00",-5.04,21.5
"2016/01/01 12:00",-5.28,21.5
"2016/01/01 12:00",-5.52,21.5
"2016/01/01 12:00",-5.76,21.5
"2016/01/01 12:00",-6,21.5
"2016/01/01 12:00",-6.24,21.5
"2016/01/01 12:00",-6.48,21.5
"2016/01/01 12:00",-6.72,21.5
"2016/01/01 12:00",-6.96,21.5
"2016/01/01 12:00",-7.2,21.5
"2016/01/01 12:00",-7.44,21.5
"2016/01/01 12:00",-7.68,21.5
"2016/01/01 12:00",-7.92,21.5
"2016/01/01 12:00",-8.16,21.5
"2016/01/01 12:00",-8.4,21.5
"2016/01/01 12:00",-8.64,21.5
"2016/01/01 12:00",-8.88,21.5
"2016/01/01 12:00",-9.12,21.5
"2016/01/01 12:00",-9.36,21.5
"2016/01/01 12:00",-9.6,21.5
"2016/01/01 12:00",-9.84,21.5
"2016/01/01 12:00",-10.08,21.5
"2016/01/01 12:00",-10.32,21.5
"2016/01/01 12:00",-10.56,21.5
"2016/01/01 12:00",-10.8,21.5
"2016/01/01 12:00",-11.04,21.5
"2016/01/01 12:00",-11.28,21.5
"2016/01/01 12:00",-11.52,21.5
"2016/01/01 12:00",-11.76,21.5
"2016/01/01 12:00",-12,21.29
"2016/01/02 00:00",-0,21.37
"2016/01/02 00:00",-0.24,21.37
"2016/01/02 00:00",-0.48,21.37
"2016/01/02 00:00",-0.72,21.37
"2016/01/02 00:00",-0.96,21.37
"2016/01/02 00:00",-1.2,21.37
"2016/01/02 00:00",-1.44,21.37
"2016/01/02 00:00",-1.68,21.37
"2016/01/02 00:00",-1.92,21.37
"2016/01/02 00:00",-2.16,21.37
"2016/01/02 00:00",-2.4,21.37
"2016/01/02 00:00",-2.64,21.37
"2016/01/02 00:00",-2.88,21.37
"2016/01/02 00:00",-3.12,21.37
"2016/01/02 00:00",-3.36,21.37
"2016/01/02 00:00",-3.6,21.37
"2016/01/02 00:00",-3.84,21.37
"2016/01/02 00:00",-4.08,21.37
"2016/01/02 00:00",-4.32,21.37
"2016/01/02 00:00",-4.56,21.37
"2016/01/02 00:00",-4.8,21.37
"2016/01/02 00:00",-5.04,21.37
"2016/01/02 00:00",-5.28,21.37
"2016/01/02 00:00",-5.52,21.37
"2016/01/02 00:00",-5.76,21.37
"2016/01/02 00:00",-6,21.37
"2016/01/02 00:00",-6.24,21.37
"2016/01/02 00:00",-6.48,21.37
"2016/01/02 00:00",-6.72,21.37
"2016/01/02 00:00",-6.96,21.37
"2016/01/02 00:00",-7.2,21.37
"2016/01/02 00:00",-7.44,21.37
"2016/01/02 00:00",-7.68,21.37
"2016/01/02 00:00",-7.92,21.37
"2016/01/02 00:00",-8.16,21.37
"2016/01/02 00:00",-8.4,21.37
"2016/01/02 00:00",-8.64,21.37
"2016/01/02 00:00",-8.88,21.37
"2016/01/02 00:00",-9.12,21.37
"2016/01/02 00:00",-9.36,21.37
"2016/01/02 00:00",-9.6,21.37
"2016/01/02 00:00",-9.84,21.37
"2016/01/02 00:00",-10.08,21.37
"2016/01/02 00:00",-10.32,21.37
"2016/01/02 00:00",-10.56,21.37
"2016/01/02 00:00",-10.8,21.37
"2016/01/02 00:00",-11.04,21.37
"2016/01/02 00:00",-11.28,21.37
"2016/01/02 00:00",-11.52,21.37
"2016/01/02 00:00",-11.76,21.37
"2016/01/02 00:00",-12,21.37
"2016/01/02 12:00",-0,21.4
"2016/01/02 12:00",-0.24,21.4
"2016/01/02 12:00",-0.48,21.4
"2016/01/02 12:00",-0.72,21.4
"2016/01/02 12:00",-0.96,21.4
"2016/01/02 12:00",-1.2,21.4
"2016/01/02 12:00",-1.44,21.4
"2016/01/02 12:00",-1.68,21.4
"2016/01/02 12:00",-1.92,21.4
"2016/01/02 12:00",-2.16,21.4
"2016/01/02 12:00",-2.4,21.4
"2016/01/02 12:00",-2.64,21.4
"2016/01/02 12:00",-2.88,21.4
"2016/01/02 12:00",-3.12,21.4
"2016/01/02 12:00",-3.36,21.4
"2016/01/02 12:00",-3.6,21.4
"2016/01/02 12:00",-3.84,21.4
"2016/01/02 12:00",-4.08,21.4
"2016/01/02 12:00",-4.32,21.4
"2016/01/02 12:00",-4.56,21.4
"2016/01/02 12:00",-4.8,21.4
"2016/01/02 12:00",-5.04,21.4
"2016/01/02 12:00",-5.28,21.4
"2016/01/02 12:00",-5.52,21.4
"2016/01/02 12:00",-5.76,21.4
"2016/01/02 12:00",-6,21.4
"2016/01/02 12:00",-6.24,21.4
"2016/01/02 12:00",-6.48,21.4
"2016/01/02 12:00",-6.72,21.4
"2016/01/02 12:00",-6.96,21.4
"2016/01/02 12:00",-7.2,21.4
